X,Y,GTC,Slope,Elev,LakeArea,WinTem,SumTem,Pre,Aspect,SurAlbedo
90.0379028,28.1177006,-1.50366329234,0.347950404684,202.303798640805,4859.2530737024,-2.0652515935e-5,-0.002433125649169,20.4638375525421,0.002332559222414,0.030865499871191
90.0413971,28.0970993,-1.30033408659,0.0683122372089,142.146084280751,5173.759606616,-2.0652515935e-5,-0.057930944975328,13.301886550313201,0.002332559222414,0.030865499871191
78.7298965,31.5035992,-0.52824457665,0.00780555403902,128.628529203628,5298.82522684299,0.001097801183774,0.319384347444616,14.6860553251805,0.00276520225872,0.001782076148317
96.9343033,29.2581997,-2.88723265491,0.135989113706,105.975782574349,4744.99024065466,-9.34370165667e-4,-8.57936285996e-4,7.16521986358542,0.003106298513743,-0.004891057659906
72.6156006,35.6517982,-0.867406387011,0.0555044425083,182.277536065969,4434.51618123414,0.001864763398258,0.196462957865255,13.5458725437675,0.003306449108828,0.032817532949248
77.6016998,35.7018013,-0.770148904843,0.0990801782751,98.6845608850534,5661.41857831369,0.001356633388522,-0.204067417308053,14.782117164677,0.004216606504916,0.019849192637238
89.9257965,28.1345005,-1.032968028,0.0314542555727,196.738097197533,5326.0383591939,-9.62682573923e-4,-0.050640040288435,23.634368593476,0.004342895834698,0.022033753147004
87.5985031,27.8257999,-1.41694366487,0.0483330099719,112.227510325959,5286.31881458335,0.001116229770342,-0.108635652862307,19.7565470940357,0.00464276673437,0.007648164736097
86.9729004,27.7866001,-0.0393780108022,0.852353505221,269.297193285666,5456.31454120137,-0.001766771490553,-0.024789400303808,28.4809922534447,0.004792518931255,0.00806810972347
86.9634018,27.8348999,-1.36120959542,0.0420491502382,241.277077371439,5626.13710494835,-0.001766771490553,-0.142673240533053,12.4646578216596,0.004792518931255,0.00806810972347
75.7046967,34.5544014,-0.624960937434,0.032698422037,153.321647973602,4882.57079889433,0.002252646149801,0.337832381458358,14.8162961572137,0.005021159128783,0.023795478918631
79.7861023,32.1796989,-0.223906725054,0.00548716396494,179.705144689948,5883.49648197655,-0.001702142889043,0.314448905925378,11.426791059657,0.005038125568802,-0.010508992772229
79.6517029,32.2338982,-0.667988277848,0.00808256468291,67.97564003085,5676.32349445805,-0.001852354039459,-0.131104814333954,26.0381324616077,0.005065767072649,-0.012343965482422
78.4712982,33.0819016,-0.308826103855,0.0507932112346,280.382094198985,6032.014162821,-0.001653247377412,-0.101511267223679,17.0616106812769,0.005231966945442,0.003044767575494
87.0768967,27.7999001,-2.43336706765,2.02599069513,140.178859400314,4620.37744140704,-0.00137863745671,-0.333941845305866,9.1498636553807,0.005540642378208,0.00343027883241
87.1036987,27.8390007,-1.81741647782,0.032871544517700003,204.292105753778,5434.48964916225,-0.00137863745671,0.017354994581042,16.1774361072087,0.005540642378208,0.00343027883241
84.3395004,28.8920002,-2.04850459258,0.0422285370778,101.817622459835,5603.33158732279,0.00415189485489,-0.088506514459846,8.2738485901646,0.005804231410861,0.003617686884744
76.1256027,33.8608017,-1.7653545143,0.438534653514,238.42603452129,4170.61425136022,-0.002126859586879,0.538598910525342,7.70972871580529,0.006086950076902,0.015791896883175
78.9888,30.7392998,-0.970016103777,0.350059354129,248.850144645738,4814.8516052104,0.001869810545551,0.18436575240004,10.3309691333055,0.006126927630947,-0.006136235738508
77.6495972,35.699501,-0.611499019964,0.0701562514575,111.157938926638,5540.35643484204,0.001343178222797,-0.110695312786298,15.7417482665923,0.006338180628991,0.017392568262807
76.7195969,33.9990005,0.288248290254,0.202628452084,182.563427904434,5249.70619809798,-0.001696415978496,0.357523094430612,30.0853550716121,0.006545669201649,0.010835356948622
88.2415009,27.8195,-0.895353299808,0.812228326966,123.33077134137,5449.483590875,-5.59293467826e-4,0.009090344681352,5.59547375489346,0.006631191633328,0.007143079170933
78.8447037,32.4670982,-0.0700195339801,0.0860688966618,151.320524786856,5904.85710439046,-5.11182274064e-4,0.243212914224008,24.2337157882779,0.007051174589592,-3.4323985562e-5
70.639801,35.762001,-0.664878140243,0.0102809258377,217.076190193617,4584.02939526774,-6.330397101e-4,-0.023470446397744,13.465501078052,0.00717686187469,0.018425327906213
80.5795975,30.4726009,-0.196487249143,0.180137087994,199.625781427276,5427.60126802036,0.001273243302213,0.287968350945049,15.93537001479,0.007372571554682,-0.004118666320062
80.6087036,30.5359001,-0.70904326304,0.295077460159,162.141922356911,5671.20200268278,0.001273243302213,0.081432365559462,16.7352915659273,0.007372571554682,-0.004118666320062
86.6769028,27.8980007,-1.73238416534,0.123361826864,114.710437947328,5388.96345413508,0.0019457307874,-0.311443742728589,12.0249409686149,0.00799755075867,0.020270478990834
89.8332977,28.2439003,-1.50545843112,0.0260589045471,66.6964169057958,5559.80730338834,-9.89696255268e-4,-0.223156884394856,15.5254639959434,0.008048388673408,0.01846525024026
89.8264999,28.2133007,-2.45037172029,0.0377399386603,72.6485364369442,5350.02520252924,-9.89696255268e-4,-0.080812861534554,14.9745215293352,0.008048388673408,0.01846525024026
84.5024033,28.8710995,-0.10055803594,0.0102867589248,220.988909428997,6013.48000627078,0.002061259913464,0.01366123253264,15.8910800439685,0.00813144967006,-0.005319048373067
84.5197983,28.9046993,-1.58508203313,0.37415396284,265.901509049868,5678.46628876292,0.002061259913464,-0.233154955470136,9.16364308160517,0.00813144967006,-0.005319048373067
79.6989975,32.3516006,-0.564001464925,0.0389335013126,82.4179464746337,5776.54377898851,-0.001232359408699,0.149662909897103,12.0821553313985,0.008158861840217,-0.005403882072985
78.0317001,33.0746002,-0.327636720729,0.008185655677,199.962249952776,5719.32315717561,-3.53816453996e-4,0.166675252434348,25.0173582672031,0.008305477850881,0.004022857401204
78.0063019,33.1110001,-0.514353062478,0.0980420307612,166.538681938055,5722.66216067066,-3.53816453996e-4,0.001268031815329,25.5362294251258,0.008305477850881,0.004022857401204
90.3174973,28.0955009,-3.24983615639,1.5484029344,217.606637325859,4636.35541436853,-0.001861251179468,-0.191861520776742,8.37686317300473,0.008378687650242,0.020591447614341
90.3236008,28.0883999,-1.75801552222,0.12017430649,209.259006022039,4681.65194393982,-0.001861251179468,-0.079089579544772,9.27866312620357,0.008378687650242,0.020591447614341
79.6664963,32.2927017,-0.415444708399,0.176891327683,90.1007741876418,5703.77576150356,-0.001545266266428,0.191912054138646,12.7338016133373,0.008559324780805,-0.00663711696255
79.6705017,32.2881012,-0.555644732071,0.0682887771711,99.0094793433684,5678.29014029375,-0.001545266266428,0.210338873508404,18.0346262345618,0.008559324780805,-0.00663711696255
78.4228973,32.9606018,-0.132668343062,0.0240580860724,275.105876110022,6000.1584931204,-0.001395393189575,0.043505120813552,25.3883876204655,0.008745447484962,0.004964838447435
79.7565002,31.0345993,-0.147098796442,0.0343649880846,243.952352283431,5702.32836028141,8.38991279968e-4,0.148290467761413,12.2896537743941,0.008757620426926,-0.006710757050679
72.6156998,35.6491013,-0.729196477634,0.0416169833632,197.381966668885,4481.07105426116,0.001767552122932,0.194923454513348,14.2468851170197,0.009007324368736,0.033579313221543
70.3439026,35.7473984,-0.200695082929,0.00768452935489,175.27364214471,4931.86698867258,-7.50214160233e-4,0.108875658402433,21.8264581392384,0.009388404564066,0.027991776104302
78.1427994,32.9827003,-0.91612413017,0.00773439046873,104.175694439133,5687.2034012631,-1.92542362039e-4,0.216815918254467,12.4406305253801,0.009580936189338,0.002098612912142
78.0672989,33.0164986,-0.388010661127,0.0229150737332,256.934757993828,5779.7309068831,-1.92542362039e-4,0.160489025551425,23.8866028960675,0.009580936189338,0.002098612912142
96.8728027,29.1662006,-3.88282335156,0.115985276352,288.231539471403,4563.99917746061,-1.22308936696e-4,0.214341714455505,7.66870949867156,0.009866816981309,-0.008443606106234
70.6520004,35.7575989,-0.608468034487,0.0102904471752,265.441537673905,4853.9376303582,-5.14309449083e-4,0.128965546345262,12.2719519980341,0.010103548158901,0.017804912870348
79.652298,32.3895988,-0.575278728735,0.187565286816,98.8454356552938,5862.26542054893,-0.001188973715135,0.032707570576293,21.2685130637463,0.010150515898303,-0.0034840578351
72.6647034,36.596199,-0.431476567239,0.0153023034277,232.665011177604,4670.06015950069,-8.39335361326e-4,0.249361283348791,23.0842405231449,0.010159497649565,0.048240432132153
72.6788025,36.5546989,-0.617889401988,0.0300378791377,94.0985252991401,4624.12792664792,-8.39335361326e-4,0.161791258842599,18.2745531376502,0.010159497649565,0.048240432132153
76.2155991,33.9443016,-2.74645182507,0.533056381035,87.3049877690727,4533.08118898403,-9.827316654e-5,0.648890624895368,12.2731683257341,0.010493367880896,0.018442574018081
75.2371979,35.3697014,-0.298428901796,0.0156397063685,86.3549898113269,4862.57278732711,0.001783179393788,0.288444672494129,13.0599733742704,0.0107730181647,0.029499640601907
79.651001,32.3456993,-0.686928528533,0.127819871772,102.332277360035,5811.72343844145,-0.001674125537207,0.170673035017963,19.3939942685045,0.010833164774344,-0.006151753759436
95.036499,30.4867001,-1.75636139364,0.201967389821,209.87573338497,4407.2108434349,-5.86014101887e-4,-0.039360508840789,7.8432257872335,0.010937452554039,-0.004793756337688
96.9048004,29.5436993,-1.85182804802,0.11899222089,100.653674628193,5261.97587900866,-9.07380585134e-4,-0.079803126412422,15.5545657004864,0.011003555754635,0.00820098302874
75.8781967,34.9360008,-0.316363528148,0.0128313545624,165.870747591864,4918.03077864217,0.002276469694523,0.243800991832729,14.1514687291408,0.011182748930426,0.019648979629126
75.9104004,34.8806,-0.399138069874,0.0366337162651,306.619210837988,5043.49767893126,0.002276469694523,0.33129494002227,23.3030076526422,0.011182748930426,0.019648979629126
89.7678986,28.1476994,-0.213123507034,0.00883546081182,131.68795893574,5280.84066154123,-3.5153188555e-5,-0.12663679813566,26.1132570912941,0.011335790212725,0.018838129077384
79.6495972,32.3672981,-0.242363278382,0.00707969624698,244.364908708871,5775.43131553332,-0.00124077303883,0.107963553837235,23.6473254419736,0.011342102658332,-0.002726913072014
79.6502991,32.2844009,-0.68658312079,0.0107328732429,150.024105106477,5692.14642617992,-0.001712486356766,-0.011083533706027,25.322528844114,0.011466998432637,-0.006027551584131
96.6725998,29.0629997,-1.04588480959,0.0250329076771,171.287014840143,4803.45847212044,-1.54367293679e-4,-0.194189347364658,22.0101726971431,0.011574574007469,-0.009490187653215
86.7330017,27.9824009,-0.739252078183,0.0146360059745,206.999785019471,5605.90984933175,6.5438128137e-4,-0.042565362769794,29.0797385744375,0.011584193371444,0.024630565452001
96.6481018,29.5576992,-0.718391173397,0.0876564253126,279.361713559662,5395.97164669928,-0.00104054923766,0.114112655909628,25.334458202322,0.011610406649941,0.011448440702407
88.3692017,27.6804008,-1.41041193181,0.180326883844,117.690212520196,4005.22566998307,-6.36289857763e-4,-0.241864430445155,9.44181808750727,0.011933574259244,0.007943014191416
72.927002,36.0677986,-0.882773426175,0.0119569389737,266.815091221733,4872.85611546555,0.001479469300187,-0.212767615170506,18.043728280208,0.01199262689571,0.044536909532901
94.7534027,30.5466995,-3.84554557468,0.556399487296,150.252410834898,3742.7459745845,-6.6154231008e-5,-0.161815180306201,7.93357446406253,0.012028613012657,-0.007027542421392
90.4860992,28.2392998,-0.843310902014,0.26954342516200003,139.271677784214,5845.5166913394,3.2340060725e-5,-0.021956183112874,15.3264121002084,0.012105223595164,0.002635246947263
95.123497,30.7021999,-2.77707001291,0.0760530194891,110.565737957413,4925.79335274407,-2.92401834597e-4,-0.034592228040623,9.81324477035057,0.012675779147434,-0.008873682921141
96.8888016,29.552,-2.48624356533,0.012693551072,99.3323031534728,5146.08233350542,-9.92308154803e-4,-0.017221611674851,14.1107206678186,0.01284826920578,0.009564022666193
70.7172012,35.8390007,-0.499987390013,0.124651592402,73.8086502824282,4844.60651759239,-4.00147048829e-4,0.111662816005288,19.0967565031111,0.012917637238918,0.017208366808363
75.5354004,34.7305984,-0.503749992326,0.00612021535833,205.317114676554,4729.91113628172,0.0024587784664,0.278992438287405,18.0678831359688,0.013017659550032,0.026086704476276
90.5472031,28.2686996,-0.570097213431,0.0133307348269,271.380049077637,5716.08002296851,9.4497565164e-4,-0.204948121230228,11.5311187713481,0.013293720544315,-0.004391894456231
75.2326965,35.2150993,-0.546580332064,0.0715551383718,278.076306459239,4828.58639329787,0.001996741289055,0.280997648473767,13.1963458601967,0.013359393344371,0.023398385360496
75.1639023,35.2458992,-0.305859377438,0.0216171685755,104.183532032585,4871.98325287883,0.001996741289055,0.402319121931796,22.7371049105409,0.013359393344371,0.023398385360496
75.2344971,35.2062988,-0.239186442672,0.011709238192,263.913662022775,4872.55144140668,0.001996741289055,0.288755485854254,18.6690335599178,0.013359393344371,0.023398385360496
78.1729965,33.1626015,-0.250464523811,0.0147429190151,107.557023419086,5821.65482918007,-0.001382705212462,0.089915315426635,28.3312990103774,0.01369253398831,0.009179269388346
96.8631973,29.5729008,-0.911281866502,0.0566851267347,298.51538740085,5380.67756442603,-0.0010326195605,0.052131857559639,23.5255776744125,0.01372387406077,0.010210998012611
96.8611984,29.5948009,-1.55220129005,0.0623026756877,105.805086890686,5374.50212552457,-0.0010326195605,0.061278848169702,14.7140667468829,0.01372387406077,0.010210998012611
96.8719025,29.6054993,-1.18963797667,0.0191244864836,61.3137535211118,5407.4542168723,-0.0010326195605,0.145711412304014,21.2349178038594,0.01372387406077,0.010210998012611
75.0917969,35.4062004,0.0825055795056,0.0126100628903,71.0794557311716,4837.10134639867,0.001861427691705,-0.010136560337259,23.0327978723312,0.013793689897198,0.029193741307999
70.178299,35.5752983,-0.314026228791,0.0168669505176,59.5441543120496,4758.90371174081,-3.60458604266e-4,0.31733176118962,17.5327915635973,0.013798270305882,0.031792444173171
70.1552963,35.5954018,-0.339506674798,0.008285859466,274.787866225556,4793.89552740316,-3.60458604266e-4,0.258719202014396,14.3807266708247,0.013798270305882,0.031792444173171
75.3724976,34.1810989,-0.713309133824,0.173933340446,142.313939872369,4350.47046660693,0.002101359482516,0.40932996333227,24.917385915974,0.0140343496091,0.01773774684139
88.7556992,27.8612995,-1.03785226252,0.0192490304333,250.985585354181,5310.37506922516,2.43314141639e-4,-0.195871695574349,16.063758408168,0.014120781521931,0.034825828333239
72.3485031,35.6016006,-0.64710035624,0.0420591807333,230.743053810885,4465.96405121958,0.001558932545604,0.243199276934824,18.5110792686524,0.014212780621653,0.031790694884456
79.3267975,32.6203995,-0.0938557946744,0.0213743707054,125.000661070553,5967.18065739382,-0.001366955087847,0.00193492820548,27.1875038129514,0.014217627254915,-0.009576531125943
88.8021011,27.9869995,-0.270104590022,0.0845304740004,214.293624210659,5619.02246067577,3.58409039047e-4,-0.210002602141371,36.3836894601514,0.014230659336828,0.035440658610694
88.8119965,27.9748993,-1.0195951372,2.08442940585,231.172415808575,5552.16041716637,3.58409039047e-4,-0.195652963679951,21.0170003026546,0.014230659336828,0.035440658610694
95.1703033,30.6131992,-3.0776831376,1.18287408954,119.378913663698,4440.27176799427,-5.02592398991e-4,0.068425899104322,13.1129091412121,0.014234305594759,-0.006861642198424
95.2442017,30.5646992,-2.17627473454,0.345259287069,68.4014239421747,4703.73431662499,-5.02254346234e-4,-0.0761254397679,16.6826996067191,0.014317844952466,-0.006815042593656
75.1847992,35.2958984,-0.387439077652,0.0585464140799,64.7588003070356,4912.70801977722,0.001862355499444,0.33757239758252,14.4351614187689,0.014346548568414,0.027998152931826
78.9235992,32.4324989,-0.337419081107,0.0935870079401,186.692751962543,5868.07506040316,-9.654933369e-4,0.229193626130066,15.9553895157054,0.014362531410151,-0.00596363089412
78.9220963,32.4297981,-0.0559392696896,0.0492188484377,174.185256739715,5942.13831556784,-9.654933369e-4,0.24178804930909,19.2943274431361,0.014362531410151,-0.00596363089412
78.9048996,32.4016991,-1.42603090886,0.308493201243,198.969613091299,5623.1902873573,-9.654933369e-4,0.384775382916234,11.03586950219,0.014362531410151,-0.00596363089412
77.4473038,32.0988007,-0.944305188195,0.0128888194136,106.763852544693,4931.00459804624,0.001407107600622,0.233591393422765,17.8233198328232,0.014429512565263,0.008438681105084
79.4833984,32.5752983,-0.0509256114373,0.0221869612145,81.4078037531626,5987.52995357102,-9.28583684341e-4,-0.020068187736255,20.4574032938905,0.0144375788314,-0.007114583493459
79.455101,32.5834999,-0.0913587386242,0.0182498556187,239.095251270411,5945.38002372831,-9.21138142002e-4,0.113691202679865,27.4535285922045,0.014480292654486,-0.007147141298903
86.2316971,28.3370991,-2.97326462978,0.596192202132,216.76621215977,5461.93557408484,3.06450109929e-4,-0.048607099114001,6.46285593576967,0.014525286717848,0.005236917817084
79.6345978,32.3109016,-0.651764325301,0.045038253253,175.688990668408,5652.56700757813,-0.001893269912908,-0.00194906092062,17.8975909615842,0.014610517741945,-0.005368543467407
79.4151993,32.3698006,-0.197664167575,0.0135992918399,129.386716347074,5833.01815749396,-8.56180429797e-4,-0.156463800309027,29.8021670617834,0.014836365716208,-0.010636933064048
72.8700027,36.0209999,-0.409818762913,0.0132808295174,68.138479824517,5051.72599360552,0.001741457901073,0.179379748023959,21.2647970989043,0.014955488682236,0.041370940648927
88.8284988,27.8953991,-1.21673329673,0.0151646808672,186.172710583928,5159.35525663377,1.37858774948e-4,-0.205058512332205,18.2442272954689,0.015057720228265,0.0356016343198
86.2110977,28.2532005,-1.0293628965,0.020060699004,75.827855472943,5573.19571561514,2.64457430548e-4,-0.05222949148925,15.5889988030837,0.015111007993013,0.006353709912349
95.2435989,30.6518993,-1.1057617222,0.0544204979959,249.051311467115,5039.96101616802,-4.46087359135e-4,-0.120547764773953,20.0460501289521,0.0152069499419,-0.008514424854057
95.1595001,30.6748009,-2.64111013947,0.174467264817,144.180388738622,4968.68037634114,-4.38653377744e-4,-0.165350982623699,11.8181838614446,0.015334914102183,-0.008731870156936
79.2969971,32.5495987,-0.830876733694,0.0380076079944,137.352040740015,5689.24199910449,-0.001145309635379,0.189683076986435,11.0738588145894,0.015500044279155,-0.010323757927653
78.4103012,31.4426003,-0.465366496266,0.00719526432024,229.03564169428,5221.2714780671,0.002430088532629,0.182021767788972,16.699586150954,0.015562047391448,-0.001153873409396
97.6964035,29.2915993,-1.9630677164,0.0360184339528,90.4096277680289,5340.99676966292,-6.22561162749e-4,0.013396820527843,15.1533023139775,0.015652400896589,-0.026713245802996
72.924202,35.8941994,-0.178859373253,0.00808996100191,264.855811571528,4870.46869978956,2.23948597279e-4,0.142327753083859,15.2085381303865,0.015694043906515,0.038987456655606
72.9281998,35.8797989,-0.897457363061,0.00568279186084,97.1342821412756,4827.15400297635,2.23948597279e-4,0.153863123103388,10.3854946599171,0.015694043906515,0.038987456655606
79.4298019,32.5736008,-0.0338485049813,0.00946612023944,78.02856229175,5876.70007911796,-7.05783223951e-4,-0.046233001337833,29.6617536240828,0.015715747568514,-0.008088843488516
79.4405975,32.5541,-0.483923916091,0.0474359639436,132.43186973041,5733.23374656634,-7.05783223951e-4,-0.116272458997176,29.0511912372652,0.015715747568514,-0.008088843488516
74.9542007,35.3289986,-0.366455079258,0.0167389308586,244.695237997151,4704.69564851038,0.001341957591668,0.101819838763643,21.0081161648452,0.015846111025055,0.030257341661937
86.5483017,28.1238995,-2.32309520421,0.946080991993,200.582329719516,5194.22333815337,9.92608438623e-4,-0.070049746657698,13.8547547112298,0.01594016334384,0.01217713927603
79.035202,32.2360001,-0.974500875332,0.00651143551232,187.26321444898,5856.39230087375,-0.001999829724044,0.178058311474172,37.0868424343802,0.016008646425894,-0.018700259577439
78.9865036,32.2971001,-0.230712893109,0.106326517536,263.543856609466,5839.05316667076,-0.001847260635249,-0.053802620136612,24.8923693247712,0.016049304145608,-0.01379692274697
79.7649002,32.1315002,-0.220083381981,0.0143607019842,80.181994526702,5816.01348211231,-0.001688317008704,0.132474654494791,24.3450921644027,0.016122314496105,-0.003770740410392
79.7731018,32.0923004,-0.029698352019,0.0162266112139,147.408320799132,5772.18660964545,-0.001688317008704,0.004158003055042,27.0457038807607,0.016122314496105,-0.003770740410392
79.7897034,32.1226997,-1.05056501034,0.0409567291331,81.8582505947132,5824.8583508526,-0.001688317008704,0.229405971698636,19.0221519018388,0.016122314496105,-0.003770740410392
79.8074036,32.1054993,-0.247867838317,0.0138457203837,252.38511918801,5813.28873217907,-0.001688317008704,0.247354460131794,16.8022616910225,0.016122314496105,-0.003770740410392
71.5028,36.340400700000004,-0.750271283918,0.0187077870743,199.369154306517,4781.91247764139,3.8883613616e-4,0.087146735937323,14.5196596970058,0.016189474479313,0.019571002387086
96.9775009,29.7395,-1.35748698076,0.0230183928108,79.5780839216629,5478.71895723372,-0.001015334994859,0.004321092481637,20.3197663122719,0.016222681141077,0.005463639393808
97.0168991,29.7112007,-1.21840524048,0.0683927337793,143.33132185468,5537.49631348154,-0.001015334994859,-0.09903571453591,19.1436448374184,0.016222681141077,0.005463639393808
97.0306015,29.6651993,-1.37619454213,0.0566568427484,240.507750956291,5410.06034159754,-0.001015334994859,-0.254439994057251,19.3726366904356,0.016222681141077,0.005463639393808
96.4626999,29.7091007,-1.20468675685,0.116468253058,87.2244455873902,5173.67085529189,-8.94245368658e-4,-0.193994745665382,13.6615537793576,0.016253407541881,0.00865397900988
96.5064011,29.6921997,-0.803853252671,0.0822563485842,246.555694937266,5186.60135921094,-8.94245368658e-4,-0.125702900104321,18.8499888600244,0.016253407541881,0.00865397900988
96.5416031,29.7397003,-1.31159319161,0.153961441435,107.842574224468,5243.59129868615,-8.94360800847e-4,-0.371434252911945,14.7546893899091,0.016256045498435,0.008658507447785
97.3615036,29.4993,-1.4516344654,0.0110279840572,122.621549458924,5425.53907760287,-0.002731239465489,-0.346185932016267,28.3646651037641,0.016368256939659,-0.002868179769596
94.5981979,30.6814003,-1.94833442198,0.0664011324659,144.074843650048,5402.62370076946,1.93188858352e-4,-0.162219466101103,17.8904400582238,0.016522850364391,-0.009332891554101
96.4664993,29.7451,-1.99406633817,0.0699323755282,190.103738595335,5147.49617445066,-9.14730169447e-4,-0.160787845688417,9.51425507291735,0.016546886738087,0.008733260934593
79.6270981,32.3515015,-0.397041017003,0.0285260699182,179.811213858112,5639.19308919251,-0.001544792786903,-0.160239866176658,24.185704645342,0.016683481928062,3.075943581e-6
96.5709991,29.6511002,-1.22598214429,0.0197878182282,161.639041998701,5193.20785464924,-0.001030600931833,0.030191116147142,17.4153257469354,0.016721966940373,0.014023307452922
77.0631027,36.1272011,-0.707200148351,0.184133867813,114.029971448484,5578.50503396615,6.34787471635e-4,-0.210350789121064,10.8394560676423,0.016796002319102,0.018918661193867
86.2695007,28.3680992,-1.4899641213000001,0.358440200466,272.583525443756,5644.95732614139,0.001644196199229,0.076399577783007,7.1357537835826,0.016875064373016,0.011287077157381
77.6554031,31.7282009,-0.357831001736,0.0171354385811,110.534908942666,5013.91254109362,0.001938108559803,0.322839177349503,14.8241792635884,0.016888416464701,0.001639249325779
97.5758972,29.2549992,-1.40049300959,0.00618087396736,85.2118119297454,5195.15670720068,-0.001680720238471,-0.085408952838369,14.1672146271232,0.01688854891394,-0.011124567881444
77.4393005,32.1311989,-0.529808634879,0.0178851172903,255.743847281076,4721.83081771926,0.001310675051789,0.236417215544975,14.5024294338739,0.016891897836068,0.011036681478305
96.990303,29.4444008,-1.32133196355,0.070676599486,129.093594045673,5339.86375784113,-7.45930272254e-4,-0.119281343315268,17.4395427605564,0.016947718560307,0.01386209700884
74.3859024,37.0351982,-0.56752453485,0.0144104706182,151.02560876276,4899.51243916682,-4.35208669537e-4,-0.048120984699508,12.8244735182463,0.016996002798104,0.021747524895341
79.5856018,32.4067993,-0.919587952067,0.0310283633371,122.147079615255,5684.52874148826,-0.001487724834981,0.074573089911148,22.685159373441,0.017022958501077,8.8275295942e-4
79.5856018,32.3872986,-0.670730059613,0.0069867830716,86.9666861507134,5655.70038004953,-0.001487724834981,-0.075105206431296,24.2109770334742,0.017022958501077,8.8275295942e-4
79.5981979,32.4057999,-0.413281248297,0.0585226546651,118.927060841307,5638.9680841433,-0.001487724834981,0.109127923806963,29.6696693953444,0.017022958501077,8.8275295942e-4
79.6442032,32.3734016,-0.673118828943,0.0161330467177,151.898314657941,5776.09335006662,-0.001487724834981,0.036100146279245,20.5553503135128,0.017022958501077,8.8275295942e-4
79.4182968,32.5357018,-0.42253417545,0.0984244847857,55.5839491834288,5718.38554264097,-6.47420482105e-4,-0.121905231231761,26.4747021906672,0.017030661830065,-0.008050235554843
96.6125031,29.6532001,-0.958298182682,0.0678934639146,250.26638773308,5333.6970841139,-0.001034918291993,-0.089672199236458,17.2493768684008,0.017151392578977,0.014190172548998
97.7481003,29.2395992,-1.69518899146,0.0108694052719,113.391127403606,5266.25306408651,-0.001590442741137,0.070052723997908,13.1306865053564,0.017163784752974,-0.018749875493816
74.0146027,37.0155983,-3.34814190865e-4,0.0135948972616,76.153104544499,5133.70380988157,7.23702637116e-4,0.017603762053515,24.1833004102027,0.017219697804309,0.017035407872943
73.1162033,36.2899017,-0.32331659195,0.0333031250794,76.6356463118304,4641.62199600115,0.00111787354622,0.276236861825346,18.1598922892298,0.017238118293555,0.049588441786091
97.2500992,29.7238998,-1.22765447599,0.00912385625174,83.5291807295915,5530.19368052938,-0.00138658198157,-0.030030984291525,15.941231522167,0.017413028411601,-0.002399231843743
74.1127014,36.9921989,-0.594973636363,0.0333214673398,248.885546015138,4954.70338675756,2.49264688025e-4,-0.087365990973008,8.86419209008169,0.017473773144983,0.01729153241172
97.4095001,29.4489002,-1.71209852379,0.0239393252296,145.59730346537,5259.47390928843,-0.002372484680875,-0.569889424161513,11.4008751662255,0.017541917217846,8.10283056626e-4
98.2329025,28.9484005,-1.17281901153,0.0187793966906,166.564065341394,5188.51982406035,-0.001464044117515,-0.056597513728918,17.372594466391998,0.017572447502334,-0.03477537857034
